ID,Area,Doc,Route/Context,Source (component › element),Type,English (verbatim),Arabic (fill in),Status,Bundle Key,Raw Status
3830,Watheeq · Cases & Intake,10-cases-and-intake.md,Detail dialogs (labels.ts: addRequirement/completeness/return/deliveryRequest/deliveryRespond/reclassify/edit/submit/confirm),delivery-respond-dialog,modal,`Respond to delivery confirmation` / `Confirm or deny that the request was delivered.` · `Note` (ph `Optional note.`) · `Cancel`/`Confirm delivery`/`Deny`,,keyed,deliveryRespondDialog.*,key: deliveryRespondDialog.* (AR ✓)
3831,Watheeq · Cases & Intake,10-cases-and-intake.md,Detail dialogs (labels.ts: addRequirement/completeness/return/deliveryRequest/deliveryRespond/reclassify/edit/submit/confirm),reclassify-dialog,modal/validation,`Reclassify priority` / `Change the request priority. Moving to urgent requires a justification.` · `New priority` · `Reason` (ph `Why is the priority changing?`) · `Urgency justification` (ph `Business impact requiring urgent handling.`) · `Cancel`/`Reclassify`; `A reason is required.`/`Urgent priority requires a justification.`,,keyed,reclassifyDialog.*,key: reclassifyDialog.* (AR ✓)
3832,Watheeq · Cases & Intake,10-cases-and-intake.md,Detail dialogs (labels.ts: addRequirement/completeness/return/deliveryRequest/deliveryRespond/reclassify/edit/submit/confirm),edit-request-dialog,modal/toast,`Edit request` / `Update request metadata. Status and priority changes use dedicated actions.` · `Title (English)`/`Title (Arabic)`/`Description`/`Requester name`/`Department` · `Cancel`/`Save changes`; `A request title is required.`; `Request updated.`,,keyed,editDialog.*,key: editDialog.* (AR ✓)
3833,Watheeq · Cases & Intake,10-cases-and-intake.md,Detail dialogs (labels.ts: addRequirement/completeness/return/deliveryRequest/deliveryRespond/reclassify/edit/submit/confirm),submit-request-dialog,modal,`Submit request` / `Submit the draft request to the legal department.` · `Notes` (ph `Optional notes recorded on submission.`) · `Cancel`/`Submit`,,keyed,submitDialog.*,key: submitDialog.* (AR ✓)
3834,Watheeq · Cases & Intake,10-cases-and-intake.md,Detail dialogs (labels.ts: addRequirement/completeness/return/deliveryRequest/deliveryRespond/reclassify/edit/submit/confirm),Delete confirm,modal,"`Delete request` / `Delete ""{title}""? This removes it from the active register.` (fn) / `Delete`",,keyed,confirm.*,key: confirm.* (AR ✓)
3835,Watheeq · Cases & Intake,10-cases-and-intake.md,Detail dialogs (labels.ts: addRequirement/completeness/return/deliveryRequest/deliveryRespond/reclassify/edit/submit/confirm),request-board.tsx columns,table-header/board,status column labels reuse `statusOptions`; priority chip reuses `priorityOptions`,,keyed,statusOptions/priorityOptions,key: statusOptions/priorityOptions (AR ✓)
3836,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/sla-board — page.tsx (SLA Operations Board),Page hero,heading/body,"`SLA Operations Board` / `Cross-request triage of SLA clocks. Surface acknowledgement and turnaround deadlines about to breach, and escalate before they do.`",,keyed,pageTitle/pageDescription,key: pageTitle/pageDescription (AR ✓)
3837,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/sla-board — page.tsx (SLA Operations Board),Load/empty/search,error/empty/placeholder,`Failed to load SLA clocks.` · `No SLA clocks` / `No SLA clocks match the current filters.` · `Search by request number…`,,keyed,*,key: * (AR ✓)
3838,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/sla-board — page.tsx (SLA Operations Board),KPI tiles,heading/body,`Breach Imminent` / `On the loaded page` · `Acknowledgement Risk` / `Ack window at risk` · `Breached` / `SLA already missed` · `Escalated` / `Past level 0`,,keyed,kpis.*,key: kpis.* (AR ✓)
3839,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/sla-board — page.tsx (SLA Operations Board),Table columns,table-header,`Request` · `Service` · `Priority` · `Outcome` · `Acknowledgement` · `Turnaround Due` · `Escalation` · `Risk` · `Actions`,,keyed,columns.*,key: columns.* (AR ✓)
3840,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/sla-board — page.tsx (SLA Operations Board),Priority / outcome options,option,`Urgent`/`Normal`; `Pending`/`On time`/`Breached`,,keyed,priorityOptions/outcomeOptions,key: priorityOptions/outcomeOptions (AR ✓)
3841,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/sla-board — page.tsx (SLA Operations Board),Ack / risk badges,badge,`Acknowledged`/`Overdue`/`At risk`; `Breach imminent`/`Ack risk`/`Escalation imminent`/`Clear`,,keyed,ack.*/risk.*,key: ack.*/risk.* (AR ✓)
3842,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/sla-board — page.tsx (SLA Operations Board),Escalation / turnaround cells,body,`Level {level}` (fn) · `No escalation` · `Next:` · `No recipient`; `{formatted} left` (fn) · `Overdue`,,keyed,escalation.*/turnaround.*,key: escalation.*/turnaround.* (AR ✓)
3843,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/sla-board — page.tsx (SLA Operations Board),Filters,label/option,`Outcome` · `Breached` · `Escalation level` · `Priority` · `Service code` (ph `e.g. contract_review`) · `Turnaround due before` (+ `Clear`); boolean `Breached`/`Not breached`; escalation levels `Level 0..3`,,keyed,filters.*/booleanOptions/escalationLevelOptions,key: filters.*/booleanOptions/escalationLevelOptions (AR ✓)
3844,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/sla-board — page.tsx (SLA Operations Board),Escalate action + toasts,button/toast,`Escalate now` · `Escalating…`; `Escalated` / `SLA clock for {requestNumber} escalated to the next level.` (fn) / `Escalation failed`,,keyed,actions.*/toast.*,key: actions.*/toast.* (AR ✓)
3845,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/notifications — page.tsx (Notifications),Page hero,heading/body,"eyebrow `Legal Service Desk` · `Notifications` / `Your in-app inbox for requests, cases, hearings and judgments, plus the channels each category is delivered on.`",,keyed,pageEyebrow/pageTitle/pageDescription,key: pageEyebrow/pageTitle/pageDescription (AR ✓)
3846,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/notifications — page.tsx (Notifications),Tabs,tab,`Inbox` · `Channel preferences`,,keyed,tabs.*,key: tabs.* (AR ✓)
3847,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/notifications — page.tsx (Notifications),Inbox,heading/body/button,`Inbox` / `Notifications addressed to you across the legal service desk.` · `{n} unread` (fn) / `{n} total` (fn) · `Mark read`/`Mark all read`/`Open` · `Untitled notification` · empty `You are all caught up` / `New notifications will appear here as they arrive.`,,keyed,inbox.*,key: inbox.* (AR ✓)
3848,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/notifications — page.tsx (Notifications),Inbox toasts,toast,`Notification marked as read.` · `All notifications marked as read.` · `Could not update the notification. Please try again.`,,keyed,inbox.*,key: inbox.* (AR ✓)
3849,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/notifications — page.tsx (Notifications),Preferences,heading/body,`Channel preferences` / `Choose which channels deliver each category of notification. Toggles are on by default; turn one off to mute that category on that channel.` · `Category` · `You always receive notifications in your inbox; these toggles control extra delivery channels.` · toasts `Preference saved.` / `Could not save the preference. Please try again.`,,keyed,preferences.*,key: preferences.* (AR ✓)
3850,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/notifications — page.tsx (Notifications),Channels,table-header/body,`In-app` / `Shown in this inbox and the bell menu.` · `Email` / `Sent to your registered email address.`,,keyed,channelLabels/channelDescriptions,key: channelLabels/channelDescriptions (AR ✓)
3851,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/notifications — page.tsx (Notifications),Category rows,label/body,"`Requests`/`Cases`/`Hearings`/`Judgments`/`Contracts`/`General` + one-line description each (e.g. `Updates on service-desk requests you raised, own or are assigned to.`)",,keyed,categoryLabels/categoryDescriptions,key: categoryLabels/categoryDescriptions (AR ✓)
3852,Watheeq · Cases & Intake,10-cases-and-intake.md,/lex/service-desk/notifications — page.tsx (Notifications),Notification title/body,data-driven,notification titles/messages,,data-driven,,data-driven (notifications API)
3853,Watheeq · Cases & Intake,10-cases-and-intake.md,case-list-workspace.tsx (list + workspace),List header,heading/body/button,"`Litigation Cases` / `First-class litigation case management: intake, plaintiff and defendant flows, parties, hearings, tasks, judgments.` · `New Case` · search `Search cases...`",,keyed,list.*,key: list.* (AR ✓)
3854,Watheeq · Cases & Intake,10-cases-and-intake.md,case-list-workspace.tsx (list + workspace),Table columns,table-header,`Case` · `Case no.` · `Type` · `Company side` · `Status` · `Strength` · `Priority` · `Court` · `Updated`,,keyed,list.columns.*,key: list.columns.* (AR ✓)
3855,Watheeq · Cases & Intake,10-cases-and-intake.md,case-list-workspace.tsx (list + workspace),List fallbacks/empty,empty-state/body,`No cases found` / `No litigation cases matched the current filters.` · `Untitled case` · `No court set` · `Not assessed`,,keyed,list.*,key: list.* (AR ✓)
3856,Watheeq · Cases & Intake,10-cases-and-intake.md,case-list-workspace.tsx (list + workspace),Stat tiles,heading,`Total cases` · `As plaintiff` · `As defendant` · `Open / in procedure`,,keyed,stats.*,key: stats.* (AR ✓)
3857,Watheeq · Cases & Intake,10-cases-and-intake.md,case-list-workspace.tsx (list + workspace),Filter labels + enum options,label/option,"`Status` / `Company side` / `Strength` / `Priority` / `Case type` (ph `e.g. commercial, labor`); statusOptions (`Intake`/`Phase 1 (directive)`/`Phase 2 (handoff)`/`Open`/`Under procedure`/`Closed`/`Cancelled`), companyStatusOptions (`Plaintiff`/`Defendant`), strengthOptions (`Strong`/`Weak`), priorityOptions (`Critical`/`High`/`Medium`/`Low`)",,keyed,filters.*,key: filters.* (AR ✓)
3858,Watheeq · Cases & Intake,10-cases-and-intake.md,case-list-workspace.tsx (list + workspace),Workspace command center,heading/aria/body,`Closed` (stat) · deadline-risk stat + `{urgent} urgent · {soon} soon` (fn) · statDetails (`Portfolio scope`/`Active docket`/`Closed docket`/`Plaintiff position`/`Defense position`/`Deadline exposure`/`Visible portfolio`/`Portfolio share`/`7-day risk`/`30-day risk`) · `Command center` (aria + subtitle `{visible} of {total}` (fn)) · `Loading…`,,keyed,workspace.*,key: workspace.* (AR ✓)
3859,Watheeq · Cases & Intake,10-cases-and-intake.md,case-list-workspace.tsx (list + workspace),Attention cards,heading/body/button,`Assigned to you`/`{name}`/`Unassigned critical`/`Overdue`/`Hearings`/`Weak cases`/`Intake` + descriptions; card actions `Focus table`/`Show critical`/`Open calendar`/`Show weak`/`Open intake`,,keyed,workspace.cards.*,key: workspace.cards.* (AR ✓)
3860,Watheeq · Cases & Intake,10-cases-and-intake.md,case-list-workspace.tsx (list + workspace),Workspace toolbar,label/placeholder/button,`Deadline risk` (col) · `Department` (filter + ph) · search + hint · presets (`Portfolio`/`Plaintiff`/`Defendant`/`Intake`/`Critical`) · `Export`/`Clear` · view modes (`Table`/`Pipeline`/`Calendar` + aria) · saved views (`Save current view`/`Saved views`/`No saved views yet`) · `Pick a matter…` empty calendar/pipeline hints · row select/preview aria (fn) · `{count} selected` (fn),,keyed,workspace.*,key: workspace.* (AR ✓)
3861,Watheeq · Cases & Intake,10-cases-and-intake.md,case-list-workspace.tsx (list + workspace),Bulk actions + result toasts,button/toast,bulkActions (`Export center`/`Set status`/`Set priority`/`Assign lawyer`/`Notify department`/`Archive selected`/`Classify / tag`) · `Archive reason` · `{count} cases` (fn) · per-action `…updated` toasts (one/many variants),,keyed,workspace.bulkActions/*,key: workspace.bulkActions/* (AR ✓)
3862,Watheeq · Cases & Intake,10-cases-and-intake.md,case-list-workspace.tsx (list + workspace),Bulk status/priority/assign/classify dialogs,modal-title/label,"`Move`/`Archive`/`Set` status dialogs + descriptions (fn) · `Status`/`Reason` (ph) · `Archive`/`Apply status` · priority dialog (`Priority`, ph) · assign/notify dialogs (`Responsible lawyer`/`Department` + ph) · classify dialog (`Classify / tag` + hint) · `Apply …` buttons",,keyed,workspace.*,key: workspace.* (AR ✓)
3863,Watheeq · Cases & Intake,10-cases-and-intake.md,case-list-workspace.tsx (list + workspace),Export center,modal-title/body/button,`Export center` / `Export selected`/`Export current`/`Export filtered` sections + descriptions (fn) · `Export CSV`/`Close` · `Server export unavailable` fallback,,keyed,workspace.export*,key: workspace.export* (AR ✓)
3864,Watheeq · Cases & Intake,10-cases-and-intake.md,case-list-workspace.tsx (list + workspace),Deadline utils / preview sheet,body,deadlines (`Task`/`Court hearing`/`{count} overdue` (fn)/`Deadline elapsed`/`Due in 7d`/`Immediate deadline`/`Due in 30d`/`Upcoming deadline`/`Scheduled`/`Future deadline`/`No visible deadlines`) · preview (`Snapshot`/`Deadline strip`/`Portfolio metadata`/`Remove from selection`/`Select case`/`Open detail`),,keyed,deadlines.*/preview.*,key: deadlines.*/preview.* (AR ✓)
3865,Watheeq · Cases & Intake,10-cases-and-intake.md,case-list-workspace.tsx (list + workspace),Case title / classification name,data-driven,"`resolveLocalized(title)`, classification `resolveLocalized(name)`",,data-driven,,"data-driven (`/api/v1/lex/legal-cases`, classification registry — backend bilingual)"
